Mev_period0,Mev_period1,Mev_period2,Mev_period3,gas_fees_period0,gas_fees_period1,gas_fees_period2,gas_fees_period3,price_volitility_period0,price_volitility_period1,price_volitility_period2,price_volitility_period3
3.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,3.141946025177594359e-01,2.561420659915176756e-01,5.631352804569740300e-01,3.142992308723413508e-01,6.036006512834912741e-01,4.345253084068100291e-01,7.822345953281294451e-01,1.290881119957424383e-01
0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.561420659915176756e-01,5.631352804569740300e-01,3.142992308723413508e-01,4.327630050392458072e-01,4.345253084068100291e-01,7.822345953281294451e-01,1.290881119957424383e-01,2.723551180612615585e-01
3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,5.631352804569740300e-01,3.142992308723413508e-01,4.327630050392458072e-01,9.257586407057288858e-01,7.822345953281294451e-01,1.290881119957424383e-01,2.723551180612615585e-01,5.884049715856287666e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.142992308723413508e-01,4.327630050392458072e-01,9.257586407057288858e-01,1.252607170222411748e-01,1.290881119957424383e-01,2.723551180612615585e-01,5.884049715856287666e-01,3.131898454222481476e-01
0.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,4.327630050392458072e-01,9.257586407057288858e-01,1.252607170222411748e-01,4.190990254429406425e-01,2.723551180612615585e-01,5.884049715856287666e-01,3.131898454222481476e-01,5.272903211099229104e-01
3.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,9.257586407057288858e-01,1.252607170222411748e-01,4.190990254429406425e-01,8.103663705138345330e-01,5.884049715856287666e-01,3.131898454222481476e-01,5.272903211099229104e-01,7.182572351486471440e-01
3.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,1.252607170222411748e-01,4.190990254429406425e-01,8.103663705138345330e-01,3.693931499693783316e-01,3.131898454222481476e-01,5.272903211099229104e-01,7.182572351486471440e-01,4.112654980288286133e-01
1.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,4.190990254429406425e-01,8.103663705138345330e-01,3.693931499693783316e-01,7.009223639297490482e-01,5.272903211099229104e-01,7.182572351486471440e-01,4.112654980288286133e-01,2.320539114191345620e-01
3.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,8.103663705138345330e-01,3.693931499693783316e-01,7.009223639297490482e-01,7.190698897523778443e-01,7.182572351486471440e-01,4.112654980288286133e-01,2.320539114191345620e-01,1.687771429841516957e-01
3.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.693931499693783316e-01,7.009223639297490482e-01,7.190698897523778443e-01,6.803811687584796486e-01,4.112654980288286133e-01,2.320539114191345620e-01,1.687771429841516957e-01,3.961659128553453035e-01
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,7.009223639297490482e-01,7.190698897523778443e-01,6.803811687584796486e-01,5.318751302040591877e-01,2.320539114191345620e-01,1.687771429841516957e-01,3.961659128553453035e-01,9.932376209448741111e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,7.190698897523778443e-01,6.803811687584796486e-01,5.318751302040591877e-01,3.425245091189782487e-01,1.687771429841516957e-01,3.961659128553453035e-01,9.932376209448741111e-01,6.618835434345479163e-01
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.803811687584796486e-01,5.318751302040591877e-01,3.425245091189782487e-01,1.351405816981166019e-01,3.961659128553453035e-01,9.932376209448741111e-01,6.618835434345479163e-01,5.662417867498181767e-01
1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.318751302040591877e-01,3.425245091189782487e-01,1.351405816981166019e-01,7.192733119972198885e-01,9.932376209448741111e-01,6.618835434345479163e-01,5.662417867498181767e-01,5.830673960918230092e-01
1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.425245091189782487e-01,1.351405816981166019e-01,7.192733119972198885e-01,6.943246584285491796e-01,6.618835434345479163e-01,5.662417867498181767e-01,5.830673960918230092e-01,9.860670298454045080e-01
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,1.351405816981166019e-01,7.192733119972198885e-01,6.943246584285491796e-01,8.906596979839729311e-01,5.662417867498181767e-01,5.830673960918230092e-01,9.860670298454045080e-01,2.953316345510667018e-01
1.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,7.192733119972198885e-01,6.943246584285491796e-01,8.906596979839729311e-01,5.332069809707516983e-01,5.830673960918230092e-01,9.860670298454045080e-01,2.953316345510667018e-01,6.360441186993505136e-01
0.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,6.943246584285491796e-01,8.906596979839729311e-01,5.332069809707516983e-01,1.246339968660085118e-01,9.860670298454045080e-01,2.953316345510667018e-01,6.360441186993505136e-01,3.764500640521473152e-03
3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.906596979839729311e-01,5.332069809707516983e-01,1.246339968660085118e-01,6.048761433945923915e-01,2.953316345510667018e-01,6.360441186993505136e-01,3.764500640521473152e-03,7.179472519716775247e-01
3.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.332069809707516983e-01,1.246339968660085118e-01,6.048761433945923915e-01,5.716067976763430369e-01,6.360441186993505136e-01,3.764500640521473152e-03,7.179472519716775247e-01,7.802281038181568817e-01
3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.246339968660085118e-01,6.048761433945923915e-01,5.716067976763430369e-01,5.215177254150755726e-01,3.764500640521473152e-03,7.179472519716775247e-01,7.802281038181568817e-01,5.389885634896585120e-02
0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,6.048761433945923915e-01,5.716067976763430369e-01,5.215177254150755726e-01,8.854482936906192814e-01,7.179472519716775247e-01,7.802281038181568817e-01,5.389885634896585120e-02,1.390645574090300096e-01
0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.716067976763430369e-01,5.215177254150755726e-01,8.854482936906192814e-01,3.755461579999926913e-01,7.802281038181568817e-01,5.389885634896585120e-02,1.390645574090300096e-01,4.065693246079237211e-01
2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,5.215177254150755726e-01,8.854482936906192814e-01,3.755461579999926913e-01,8.317588450371093955e-01,5.389885634896585120e-02,1.390645574090300096e-01,4.065693246079237211e-01,8.652118542526213707e-01
1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,8.854482936906192814e-01,3.755461579999926913e-01,8.317588450371093955e-01,6.494863246442030835e-01,1.390645574090300096e-01,4.065693246079237211e-01,8.652118542526213707e-01,5.327193765340111353e-01
0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,3.755461579999926913e-01,8.317588450371093955e-01,6.494863246442030835e-01,5.481236457730257472e-01,4.065693246079237211e-01,8.652118542526213707e-01,5.327193765340111353e-01,5.756480749573714695e-01
2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,8.317588450371093955e-01,6.494863246442030835e-01,5.481236457730257472e-01,2.663625547348141831e-01,8.652118542526213707e-01,5.327193765340111353e-01,5.756480749573714695e-01,3.900981711880756597e-01
0.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,6.494863246442030835e-01,5.481236457730257472e-01,2.663625547348141831e-01,8.578918927123532212e-01,5.327193765340111353e-01,5.756480749573714695e-01,3.900981711880756597e-01,1.791268109652469631e-01
2.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,5.481236457730257472e-01,2.663625547348141831e-01,8.578918927123532212e-01,4.228507767183766752e-01,5.756480749573714695e-01,3.900981711880756597e-01,1.791268109652469631e-01,2.056378311795958869e-01
3.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.663625547348141831e-01,8.578918927123532212e-01,4.228507767183766752e-01,5.364390325998766862e-01,3.900981711880756597e-01,1.791268109652469631e-01,2.056378311795958869e-01,8.733622638806981531e-02
3.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,8.578918927123532212e-01,4.228507767183766752e-01,5.364390325998766862e-01,7.969660720181512836e-01,1.791268109652469631e-01,2.056378311795958869e-01,8.733622638806981531e-02,2.299685347199498242e-01
0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,4.228507767183766752e-01,5.364390325998766862e-01,7.969660720181512836e-01,9.796382533869566478e-01,2.056378311795958869e-01,8.733622638806981531e-02,2.299685347199498242e-01,3.055858368763264554e-01
1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.364390325998766862e-01,7.969660720181512836e-01,9.796382533869566478e-01,3.477106619923923114e-01,8.733622638806981531e-02,2.299685347199498242e-01,3.055858368763264554e-01,1.761369476077855323e-01
2.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,7.969660720181512836e-01,9.796382533869566478e-01,3.477106619923923114e-01,7.159611917101802447e-01,2.299685347199498242e-01,3.055858368763264554e-01,1.761369476077855323e-01,4.808555838041600472e-01
0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,9.796382533869566478e-01,3.477106619923923114e-01,7.159611917101802447e-01,3.044521207468527946e-01,3.055858368763264554e-01,1.761369476077855323e-01,4.808555838041600472e-01,6.799694390169589431e-01
1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.477106619923923114e-01,7.159611917101802447e-01,3.044521207468527946e-01,4.570186540211362836e-02,1.761369476077855323e-01,4.808555838041600472e-01,6.799694390169589431e-01,9.433503754138914399e-01
2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.159611917101802447e-01,3.044521207468527946e-01,4.570186540211362836e-02,8.851944966159385197e-01,4.808555838041600472e-01,6.799694390169589431e-01,9.433503754138914399e-01,7.357404874082338342e-01
2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,3.044521207468527946e-01,4.570186540211362836e-02,8.851944966159385197e-01,7.779377081692321338e-01,6.799694390169589431e-01,9.433503754138914399e-01,7.357404874082338342e-01,2.467409851533113319e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,4.570186540211362836e-02,8.851944966159385197e-01,7.779377081692321338e-01,9.300210872050810318e-01,9.433503754138914399e-01,7.357404874082338342e-01,2.467409851533113319e-01,9.867179786479526316e-01
0.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,8.851944966159385197e-01,7.779377081692321338e-01,9.300210872050810318e-01,7.317026481857993314e-01,7.357404874082338342e-01,2.467409851533113319e-01,9.867179786479526316e-01,6.049334351340808213e-01
3.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.779377081692321338e-01,9.300210872050810318e-01,7.317026481857993314e-01,6.911521140534327978e-01,2.467409851533113319e-01,9.867179786479526316e-01,6.049334351340808213e-01,1.865162539845177658e-02
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,9.300210872050810318e-01,7.317026481857993314e-01,6.911521140534327978e-01,4.517967645976767033e-01,9.867179786479526316e-01,6.049334351340808213e-01,1.865162539845177658e-02,9.640265632310494048e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,7.317026481857993314e-01,6.911521140534327978e-01,4.517967645976767033e-01,6.943128697176572661e-01,6.049334351340808213e-01,1.865162539845177658e-02,9.640265632310494048e-01,6.195345268445180409e-01
0.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,6.911521140534327978e-01,4.517967645976767033e-01,6.943128697176572661e-01,8.200374117315075706e-01,1.865162539845177658e-02,9.640265632310494048e-01,6.195345268445180409e-01,5.191607402737785648e-02
3.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,4.517967645976767033e-01,6.943128697176572661e-01,8.200374117315075706e-01,4.443316299630604149e-01,9.640265632310494048e-01,6.195345268445180409e-01,5.191607402737785648e-02,3.918284982552635576e-01
3.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.943128697176572661e-01,8.200374117315075706e-01,4.443316299630604149e-01,7.553620254792836608e-01,6.195345268445180409e-01,5.191607402737785648e-02,3.918284982552635576e-01,6.427046776404639061e-01
2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,8.200374117315075706e-01,4.443316299630604149e-01,7.553620254792836608e-01,4.612868058617318745e-01,5.191607402737785648e-02,3.918284982552635576e-01,6.427046776404639061e-01,6.109763206636829036e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,4.443316299630604149e-01,7.553620254792836608e-01,4.612868058617318745e-01,7.624518148361449921e-01,3.918284982552635576e-01,6.427046776404639061e-01,6.109763206636829036e-01,1.260684867475003745e-01
0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,7.553620254792836608e-01,4.612868058617318745e-01,7.624518148361449921e-01,4.607895726228916633e-01,6.427046776404639061e-01,6.109763206636829036e-01,1.260684867475003745e-01,2.476430619949565592e-01
3.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.612868058617318745e-01,7.624518148361449921e-01,4.607895726228916633e-01,3.578511109358993858e-01,6.109763206636829036e-01,1.260684867475003745e-01,2.476430619949565592e-01,4.213660382942635563e-01
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,7.624518148361449921e-01,4.607895726228916633e-01,3.578511109358993858e-01,3.801439166614278831e-01,1.260684867475003745e-01,2.476430619949565592e-01,4.213660382942635563e-01,8.143475798254662390e-02
1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,4.607895726228916633e-01,3.578511109358993858e-01,3.801439166614278831e-01,4.825026054377733464e-01,2.476430619949565592e-01,4.213660382942635563e-01,8.143475798254662390e-02,9.555844572609659693e-01
1.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.578511109358993858e-01,3.801439166614278831e-01,4.825026054377733464e-01,1.103072152611049850e-01,4.213660382942635563e-01,8.143475798254662390e-02,9.555844572609659693e-01,1.506697476260048241e-01
3.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,3.801439166614278831e-01,4.825026054377733464e-01,1.103072152611049850e-01,4.143289248635950717e-01,8.143475798254662390e-02,9.555844572609659693e-01,1.506697476260048241e-01,7.493192772911362320e-01
